ctrl,block,picture_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,t1,t2,m1,m2,m3,m4,m5,m6,m7,m8,m9
0,7,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,-0.5223104767209432,0.5205464134447914,0.7777181304725607,1,-1,0,0,0,0,0,0,0,0,0
0,7,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,2.3308105219538624,-0.7898159592182301,-2.8056744277028933,-1,1,0,0,0,0,0,0,0,0,0
0,7,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-0.5963575937214981,-0.18352197027109135,1.7109446828296109,-1,1,0,0,0,0,0,0,0,0,0
0,7,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,1,-1,0,0,0,0,0,0,0,0,0
0,7,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,1,-1,0,0,0,0,0,0,0,0,0
0,7,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0.6394624904956617,0.006403542529628723,1.1597029945561717,-1,1,0,0,0,0,0,0,0,0,0
0,7,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,1,-1,0,0,0,0,0,0,0,0,0
0,7,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0.2535017074728388,3.097775100677524,-0.5883827340853434,1,-1,0,0,0,0,0,0,0,0,0
0,7,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,-1,1,0,0,0,0,0,0,0,0,0
0,7,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,-1.6788691195899754,-0.6170175052698487,0.6944251566760672,1,-1,0,0,0,0,0,0,0,0,0
0,7,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,-1,1,0,0,0,0,0,0,0,0,0
0,8,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,1,-1,0,0,0,0,0,0,0,0,0
0,8,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0.2535017074728388,3.097775100677524,-0.5883827340853434,1,-1,0,0,0,0,0,0,0,0,0
0,8,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1.1650361415401207,2.0806358304824233,-2.2273578189082266,-1,1,0,0,0,0,0,0,0,0,0
0,8,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,0.4614635170370205,-0.002667134514415461,-1.705452961888277,1,-1,0,0,0,0,0,0,0,0,0
0,8,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,3.3499882502592966,-1.5176242603720045,1.8922813210933507,-1,1,0,0,0,0,0,0,0,0,0
0,8,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,2.3308105219538624,-0.7898159592182301,-2.8056744277028933,-1,1,0,0,0,0,0,0,0,0,0
0,8,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,-0.5223104767209432,0.5205464134447914,0.7777181304725607,1,-1,0,0,0,0,0,0,0,0,0
0,8,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,-1.6788691195899754,-0.6170175052698487,0.6944251566760672,1,-1,0,0,0,0,0,0,0,0,0
0,8,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-0.5963575937214981,-0.18352197027109135,1.7109446828296109,-1,1,0,0,0,0,0,0,0,0,0
0,8,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,1,-1,0,0,0,0,0,0,0,0,0
0,8,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,0.9407026461299817,0.8793389824465196,-0.305219736177251,1,-1,0,0,0,0,0,0,0,0,0
0,8,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,-1,1,0,0,0,0,0,0,0,0,0
0,8,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,4.337373161152913,-1.7383153997778693,-1.0291873827831726,-1,1,0,0,0,0,0,0,0,0,0
0,8,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,-1.3210146855223628,-0.8969150465417786,-0.21754261827884097,1,-1,0,0,0,0,0,0,0,0,0
0,8,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,2.233859173157664,0.24583912865648222,-0.367622835424473,-1,1,0,0,0,0,0,0,0,0,0
0,8,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,1,-1,0,0,0,0,0,0,0,0,0
0,8,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,-1,1,0,0,0,0,0,0,0,0,0
0,8,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0.6394624904956617,0.006403542529628723,1.1597029945561717,-1,1,0,0,0,0,0,0,0,0,0
0,9,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,-1.3210146855223628,-0.8969150465417786,-0.21754261827884097,1,-1,0,0,0,0,0,0,0,0,0
0,9,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-0.5963575937214981,-0.18352197027109135,1.7109446828296109,-1,1,0,0,0,0,0,0,0,0,0
0,9,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,3.3499882502592966,-1.5176242603720045,1.8922813210933507,-1,1,0,0,0,0,0,0,0,0,0
0,9,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,1,-1,0,0,0,0,0,0,0,0,0
0,9,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,2.233859173157664,0.24583912865648222,-0.367622835424473,-1,1,0,0,0,0,0,0,0,0,0
0,9,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0.2535017074728388,3.097775100677524,-0.5883827340853434,1,-1,0,0,0,0,0,0,0,0,0
0,9,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,0.4614635170370205,-0.002667134514415461,-1.705452961888277,1,-1,0,0,0,0,0,0,0,0,0
0,9,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0.6394624904956617,0.006403542529628723,1.1597029945561717,-1,1,0,0,0,0,0,0,0,0,0
0,9,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,-1,1,0,0,0,0,0,0,0,0,0
0,9,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,-1.6788691195899754,-0.6170175052698487,0.6944251566760672,1,-1,0,0,0,0,0,0,0,0,0
0,9,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,-1,1,0,0,0,0,0,0,0,0,0
0,9,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,4.337373161152913,-1.7383153997778693,-1.0291873827831726,-1,1,0,0,0,0,0,0,0,0,0
0,9,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,1,-1,0,0,0,0,0,0,0,0,0
0,9,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,1,-1,0,0,0,0,0,0,0,0,0
0,9,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,0.9407026461299817,0.8793389824465196,-0.305219736177251,1,-1,0,0,0,0,0,0,0,0,0
0,9,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,-0.5223104767209432,0.5205464134447914,0.7777181304725607,1,-1,0,0,0,0,0,0,0,0,0
0,9,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1.1650361415401207,2.0806358304824233,-2.2273578189082266,-1,1,0,0,0,0,0,0,0,0,0
0,9,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,2.3308105219538624,-0.7898159592182301,-2.8056744277028933,-1,1,0,0,0,0,0,0,0,0,0
0,10,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,-1.3210146855223628,-0.8969150465417786,-0.21754261827884097,1,-1,0,0,0,0,0,0,0,0,0
0,10,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,1,-1,0,0,0,0,0,0,0,0,0
0,10,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,0.9407026461299817,0.8793389824465196,-0.305219736177251,1,-1,0,0,0,0,0,0,0,0,0
0,10,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,3.3499882502592966,-1.5176242603720045,1.8922813210933507,-1,1,0,0,0,0,0,0,0,0,0
0,10,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,1,-1,0,0,0,0,0,0,0,0,0
0,10,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,0.4614635170370205,-0.002667134514415461,-1.705452961888277,1,-1,0,0,0,0,0,0,0,0,0
0,10,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,-0.5223104767209432,0.5205464134447914,0.7777181304725607,1,-1,0,0,0,0,0,0,0,0,0
0,10,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,-1,1,0,0,0,0,0,0,0,0,0
0,10,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,1,-1,0,0,0,0,0,0,0,0,0
0,10,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1.1650361415401207,2.0806358304824233,-2.2273578189082266,-1,1,0,0,0,0,0,0,0,0,0
0,10,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0.2535017074728388,3.097775100677524,-0.5883827340853434,1,-1,0,0,0,0,0,0,0,0,0
0,10,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,2.233859173157664,0.24583912865648222,-0.367622835424473,-1,1,0,0,0,0,0,0,0,0,0
0,10,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,4.337373161152913,-1.7383153997778693,-1.0291873827831726,-1,1,0,0,0,0,0,0,0,0,0
0,10,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,-1.6788691195899754,-0.6170175052698487,0.6944251566760672,1,-1,0,0,0,0,0,0,0,0,0
0,10,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,2.3308105219538624,-0.7898159592182301,-2.8056744277028933,-1,1,0,0,0,0,0,0,0,0,0
0,10,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0.6394624904956617,0.006403542529628723,1.1597029945561717,-1,1,0,0,0,0,0,0,0,0,0
0,10,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-0.5963575937214981,-0.18352197027109135,1.7109446828296109,-1,1,0,0,0,0,0,0,0,0,0
0,10,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,-1,1,0,0,0,0,0,0,0,0,0
0,11,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,-0.5223104767209432,0.5205464134447914,0.7777181304725607,1,-1,0,0,0,0,0,0,0,0,0
0,11,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,1,-1,0,0,0,0,0,0,0,0,0
0,11,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,1,-1,0,0,0,0,0,0,0,0,0
0,11,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,0.9407026461299817,0.8793389824465196,-0.305219736177251,1,-1,0,0,0,0,0,0,0,0,0
0,11,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,0.4614635170370205,-0.002667134514415461,-1.705452961888277,1,-1,0,0,0,0,0,0,0,0,0
0,11,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,3.3499882502592966,-1.5176242603720045,1.8922813210933507,-1,1,0,0,0,0,0,0,0,0,0
0,11,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,1,-1,0,0,0,0,0,0,0,0,0
0,11,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0.6394624904956617,0.006403542529628723,1.1597029945561717,-1,1,0,0,0,0,0,0,0,0,0
0,11,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,-1,1,0,0,0,0,0,0,0,0,0
0,11,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,2.3308105219538624,-0.7898159592182301,-2.8056744277028933,-1,1,0,0,0,0,0,0,0,0,0
0,11,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,-1.6788691195899754,-0.6170175052698487,0.6944251566760672,1,-1,0,0,0,0,0,0,0,0,0
0,11,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,-1,1,0,0,0,0,0,0,0,0,0
0,11,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,4.337373161152913,-1.7383153997778693,-1.0291873827831726,-1,1,0,0,0,0,0,0,0,0,0
0,11,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,2.233859173157664,0.24583912865648222,-0.367622835424473,-1,1,0,0,0,0,0,0,0,0,0
0,11,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-0.5963575937214981,-0.18352197027109135,1.7109446828296109,-1,1,0,0,0,0,0,0,0,0,0
0,11,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1.1650361415401207,2.0806358304824233,-2.2273578189082266,-1,1,0,0,0,0,0,0,0,0,0
0,11,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0.2535017074728388,3.097775100677524,-0.5883827340853434,1,-1,0,0,0,0,0,0,0,0,0
0,11,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,-1.3210146855223628,-0.8969150465417786,-0.21754261827884097,1,-1,0,0,0,0,0,0,0,0,0
0,12,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,1,-1,0,0,0,0,0,0,0,0,0
0,12,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,0.4614635170370205,-0.002667134514415461,-1.705452961888277,1,-1,0,0,0,0,0,0,0,0,0
0,12,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,-1,1,0,0,0,0,0,0,0,0,0
0,12,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-0.5963575937214981,-0.18352197027109135,1.7109446828296109,-1,1,0,0,0,0,0,0,0,0,0
0,12,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,-1.6788691195899754,-0.6170175052698487,0.6944251566760672,1,-1,0,0,0,0,0,0,0,0,0
0,12,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,-1.3210146855223628,-0.8969150465417786,-0.21754261827884097,1,-1,0,0,0,0,0,0,0,0,0
0,12,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,2.233859173157664,0.24583912865648222,-0.367622835424473,-1,1,0,0,0,0,0,0,0,0,0
0,12,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,1,-1,0,0,0,0,0,0,0,0,0
0,12,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,1,-1,0,0,0,0,0,0,0,0,0
0,12,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0.6394624904956617,0.006403542529628723,1.1597029945561717,-1,1,0,0,0,0,0,0,0,0,0
0,12,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1.1650361415401207,2.0806358304824233,-2.2273578189082266,-1,1,0,0,0,0,0,0,0,0,0
0,12,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,3.3499882502592966,-1.5176242603720045,1.8922813210933507,-1,1,0,0,0,0,0,0,0,0,0
0,12,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,-1,1,0,0,0,0,0,0,0,0,0
0,12,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,-0.5223104767209432,0.5205464134447914,0.7777181304725607,1,-1,0,0,0,0,0,0,0,0,0
0,12,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,2.3308105219538624,-0.7898159592182301,-2.8056744277028933,-1,1,0,0,0,0,0,0,0,0,0
0,12,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,4.337373161152913,-1.7383153997778693,-1.0291873827831726,-1,1,0,0,0,0,0,0,0,0,0
0,12,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,0.9407026461299817,0.8793389824465196,-0.305219736177251,1,-1,0,0,0,0,0,0,0,0,0
0,12,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0.2535017074728388,3.097775100677524,-0.5883827340853434,1,-1,0,0,0,0,0,0,0,0,0
2,14,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-3.1931072093035704,-1.0269738845313618,-2.1576128700831867,0,0,0,0,0,0,0,0,0,0,0
2,14,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,-1.4003599384595706,1.1129107826577889,1.644206964501316,0,0,0,0,0,0,0,0,0,0,0
2,14,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-0.18739697773109068,-0.8740265465228338,1.5127479716120593,0.6069902130842513,0.12495299159146978,0.5523350257852231,-2.1818865146948077,0,0,0,0,0,0,0,0,0,0,0
2,14,GlOsSy_cEAsELEss,-2.092141298800868,0.32383633256545963,1.8544242480416384,0.7780836241805653,3.7904036341762217,-2.569059828774865,-1.287932934106387,-1.7096815678952868,0.7721311390906089,0,0,0,0,0,0,0,0,0,0,0
2,14,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,-1.6523661694821152,-2.4586663928904033,-0.19700991891396746,0,0,0,0,0,0,0,0,0,0,0
2,14,PAinstAkINg_Thought,-0.15434636746623337,-1.3108033985012528,-2.234805645882868,1.6014002033665633,-3.1420011490629927,1.1154277673255937,-1.6433060368368058,-2.2184765313532795,-0.5527897688800946,0,0,0,0,0,0,0,0,0,0,0
2,14,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,-0.7852037635248007,0.46917190470909265,3.5812654180496013,0,0,0,0,0,0,0,0,0,0,0
2,14,QueUe_dApPer,0.6288818382488954,5.19453479009911,1.9972514014430427,0.40050487836843274,1.4912289270615944,0.2904290039789499,1.1395396402203801,2.435187411149267,-0.7655027310952911,0,0,0,0,0,0,0,0,0,0,0
2,14,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1.1650361415401207,2.0806358304824233,-2.2273578189082266,0,0,0,0,0,0,0,0,0,0,0
2,14,StrrAngEr_Dress,-1.9378703547613325,-3.7841995987484776,-0.14286441236829645,-1.616444861013872,-1.6062030264646767,-3.1674850762055184,1.2620086664797965,2.2038342049423316,0.6645501011092539,0,0,0,0,0,0,0,0,0,0,0
2,14,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-0.1607251628899509,0.8251004986119508,0.7234487953757103,0,0,0,0,0,0,0,0,0,0,0
2,14,TRANSpoRt_orgANIC,5.352270435471689,-1.8592657472769931,-3.4374587272497044,0.038693415159531896,-0.08746603955348911,0.5925780006859972,0.24736078346775572,0.229392259063712,-1.7224540778902953,0,0,0,0,0,0,0,0,0,0,0
2,14,abject_urge,-2.1879411787463194,-1.254867246265387,-1.0004813286185141,3.264879655511175,-1.9658137509964577,2.3984067961976754,-0.3087696053714422,0.34571761351997166,0.8010142433970052,0,0,0,0,0,0,0,0,0,0,0
2,14,afford_gutter,2.691381996844477,1.9946872923253656,0.2634832920905441,2.070941682962465,0.6824109660595299,-1.5051150829455107,2.7589089920962158,-1.6177762493578653,0.8175601287402227,0,0,0,0,0,0,0,0,0,0,0
